Time,Temp,Wet Bulb Temp.,Rel. Hum.,Baro.,Altitude,Station P.,Wind Speed,Heat Index,Dew Point,Dens. Alt.,Crosswind,Headwind,Mag. Dir.,True Dir.,Wind Chill
2019-05-29 21:21:00,33.7,26,54.7,997.2,132,997.2,0,40.8,23.3,928,***,***,***,***,33.7
2019-05-29 21:21:05,33.7,26,54.7,997.2,132,997.2,0,40.8,23.3,928,***,***,***,***,33.7
2019-05-29 21:21:10,33.7,26,54.7,997.2,132,997.2,0,40.8,23.3,928,***,***,***,***,33.7
2019-05-29 21:21:15,33.7,26,54.7,997.2,133,997.2,0,40.8,23.3,928,***,***,***,***,33.7
2019-05-29 21:21:20,33.7,26,54.7,997.2,132,997.2,0,40.8,23.3,928,***,***,***,***,33.7
2019-05-29 21:21:25,33.7,26,54.7,997.2,133,997.2,0,40.8,23.3,928,***,***,***,***,33.7
2019-05-29 21:21:30,33.7,26,54.7,997.2,133,997.2,0,40.8,23.3,928,***,***,***,***,33.7
2019-05-29 21:21:35,33.7,26,54.7,997.2,132,997.2,0,40.8,23.3,928,***,***,***,***,33.7
2019-05-29 21:21:40,33.7,26,54.7,997.2,132,997.2,0,40.8,23.3,928,***,***,***,***,33.7
2019-05-29 21:21:45,33.7,26,54.7,997.2,132,997.2,0,40.8,23.3,928,***,***,***,***,33.7
2019-05-29 21:21:50,33.7,26,54.7,997.2,132,997.3,0,40.8,23.3,926,***,***,***,***,33.7
2019-05-29 21:21:55,33.7,26,54.7,997.2,132,997.2,0,40.8,23.3,928,***,***,***,***,33.7
2019-05-29 21:22:00,33.7,26,54.7,997.2,132,997.2,0,40.8,23.3,928,***,***,***,***,33.7
2019-05-29 21:22:05,33.7,26,54.7,997.2,132,997.2,0,40.8,23.3,928,***,***,***,***,33.7
2019-05-29 21:22:10,33.7,26,54.7,997.2,132,997.3,0,40.8,23.3,926,***,***,***,***,33.7
2019-05-29 21:22:15,33.7,26,54.7,997.2,132,997.2,0,40.8,23.3,928,***,***,***,***,33.7
2019-05-29 21:22:20,33.7,26,54.7,997.2,132,997.3,0,40.8,23.3,926,***,***,***,***,33.7
2019-05-29 21:22:25,33.7,26,54.7,997.2,132,997.3,0,40.8,23.3,926,***,***,***,***,33.7
2019-05-29 21:22:30,33.7,26,54.7,997.2,132,997.3,0,40.8,23.3,926,***,***,***,***,33.7
2019-05-29 21:22:35,33.7,26,54.7,997.2,131,997.3,0,40.8,23.4,926,***,***,***,***,33.7
2019-05-29 21:22:40,33.7,26,54.7,997.2,132,997.2,0,40.8,23.4,928,***,***,***,***,33.7
2019-05-29 21:22:45,33.7,26,54.7,997.2,131,997.3,0,40.8,23.4,926,***,***,***,***,33.7
2019-05-29 21:22:50,33.7,26,54.7,997.2,131,997.3,0,40.8,23.4,926,***,***,***,***,33.7
2019-05-29 21:22:55,33.7,26,54.7,997.2,132,997.3,0,40.8,23.4,927,***,***,***,***,33.7
2019-05-29 21:23:00,33.7,26,54.7,997.2,132,997.3,0,40.8,23.4,927,***,***,***,***,33.7
2019-05-29 21:23:05,33.7,26,54.7,997.2,131,997.3,0,40.8,23.4,926,***,***,***,***,33.7
2019-05-29 21:23:10,33.7,26,54.7,997.2,132,997.3,0,40.8,23.4,926,***,***,***,***,33.7
2019-05-29 21:23:15,33.7,26,54.7,997.2,132,997.3,0,40.8,23.4,926,***,***,***,***,33.7
2019-05-29 21:23:20,33.7,26,54.7,997.2,132,997.3,0,40.8,23.4,926,***,***,***,***,33.7
2019-05-29 21:23:25,33.7,26,54.8,997.2,131,997.3,0,40.8,23.4,926,***,***,***,***,33.7
2019-05-29 21:23:30,33.7,26,54.8,997.2,131,997.3,0,40.8,23.4,927,***,***,***,***,33.7
2019-05-29 21:23:35,33.7,26,54.8,997.2,131,997.3,0,40.8,23.4,927,***,***,***,***,33.7
2019-05-29 21:23:40,33.7,26,54.8,997.2,132,997.3,0,40.8,23.4,926,***,***,***,***,33.7
2019-05-29 21:23:45,33.7,26,54.8,997.2,131,997.3,0,40.8,23.4,926,***,***,***,***,33.7
2019-05-29 21:23:50,33.7,26,54.8,997.2,132,997.3,0,40.8,23.4,926,***,***,***,***,33.7
2019-05-29 21:23:55,33.8,26.1,54.7,997.2,131,997.3,0,40.8,23.4,928,***,***,***,***,33.7
2019-05-29 21:24:00,33.7,26,54.7,997.2,131,997.4,0,40.8,23.4,926,***,***,***,***,33.7
2019-05-29 21:24:05,33.7,26,54.7,997.4,131,997.4,0,40.8,23.4,926,***,***,***,***,33.7
2019-05-29 21:24:10,33.8,26.1,54.7,997.4,131,997.4,0,40.8,23.4,926,***,***,***,***,33.7
2019-05-29 21:24:15,33.7,26,54.7,997.2,131,997.3,0,40.8,23.3,927,***,***,***,***,33.7
2019-05-29 21:24:20,33.7,26,54.7,997.2,131,997.3,0,40.8,23.3,927,***,***,***,***,33.7
2019-05-29 21:24:25,33.8,26.1,54.7,997.2,131,997.3,0,40.8,23.4,928,***,***,***,***,33.7
2019-05-29 21:24:30,33.7,26,54.7,997.2,131,997.3,0,40.8,23.3,927,***,***,***,***,33.7
2019-05-29 21:24:35,33.8,26,54.6,997.2,131,997.4,0,40.8,23.3,926,***,***,***,***,33.7
2019-05-29 21:24:40,33.7,26,54.6,997.4,131,997.4,0,40.8,23.3,926,***,***,***,***,33.7
2019-05-29 21:24:45,33.7,26,54.7,997.2,131,997.3,0,40.8,23.3,927,***,***,***,***,33.7
2019-05-29 21:24:50,33.8,26.1,54.7,997.2,131,997.4,0,40.8,23.4,926,***,***,***,***,33.7
2019-05-29 21:24:55,33.7,26,54.7,997.4,131,997.4,0,40.8,23.4,926,***,***,***,***,33.7
2019-05-29 21:25:00,33.8,26.1,54.7,997.4,130,997.4,0,40.8,23.4,926,***,***,***,***,33.7
2019-05-29 21:25:05,33.8,26.1,54.8,997.2,131,997.3,0,40.8,23.4,928,***,***,***,***,33.7
2019-05-29 21:25:10,33.7,26,54.8,997.4,131,997.4,0,40.8,23.4,926,***,***,***,***,33.7
2019-05-29 21:25:15,33.8,26.1,54.8,997.2,131,997.4,0,40.8,23.4,926,***,***,***,***,33.7
2019-05-29 21:25:20,33.8,26.1,54.8,997.2,131,997.4,0,40.8,23.4,926,***,***,***,***,33.7
2019-05-29 21:25:25,33.8,26.1,54.8,997.4,130,997.4,0,40.8,23.4,926,***,***,***,***,33.7
2019-05-29 21:25:30,33.8,26.1,54.9,997.4,131,997.4,0,40.8,23.4,926,***,***,***,***,33.7
2019-05-29 21:25:35,33.8,26.1,54.9,997.2,131,997.3,0,40.8,23.4,928,***,***,***,***,33.7
2019-05-29 21:25:40,33.8,26.1,54.9,997.2,131,997.3,0,40.8,23.4,928,***,***,***,***,33.7
2019-05-29 21:25:45,33.8,26.1,54.9,997.4,131,997.4,0,40.8,23.4,926,***,***,***,***,33.7
2019-05-29 21:25:50,33.7,26,54.9,997.4,131,997.4,0,40.8,23.4,926,***,***,***,***,33.7
2019-05-29 21:25:55,33.8,26.1,54.9,997.4,130,997.4,0,40.8,23.4,926,***,***,***,***,33.7
2019-05-29 21:26:00,33.8,26.1,54.9,997.4,131,997.4,0,40.8,23.4,926,***,***,***,***,33.7
2019-05-29 21:26:05,33.8,26.1,54.9,997.4,131,997.4,0,40.8,23.4,926,***,***,***,***,33.7
2019-05-29 21:26:10,33.7,26,54.9,997.4,131,997.4,0,40.8,23.4,926,***,***,***,***,33.7
2019-05-29 21:26:15,33.7,26,54.9,997.2,131,997.3,0,40.8,23.4,927,***,***,***,***,33.7
2019-05-29 21:26:20,33.8,26.1,54.9,997.4,131,997.4,0,40.8,23.4,926,***,***,***,***,33.7
2019-05-29 21:26:25,33.8,26.1,54.9,997.4,131,997.4,0,40.8,23.4,926,***,***,***,***,33.7
2019-05-29 21:26:30,33.8,26.1,54.9,997.2,131,997.3,0,40.8,23.4,928,***,***,***,***,33.7
2019-05-29 21:26:35,33.8,26.1,54.9,997.4,131,997.4,0,40.8,23.4,926,***,***,***,***,33.7
2019-05-29 21:26:40,33.8,26.1,55,997.4,131,997.4,0,40.8,23.4,927,***,***,***,***,33.7
2019-05-29 21:26:45,33.8,26.1,55,997.4,131,997.4,0,40.8,23.4,927,***,***,***,***,33.7
2019-05-29 21:26:50,33.8,26.1,55,997.4,131,997.4,0,40.8,23.4,927,***,***,***,***,33.7
2019-05-29 21:26:55,33.8,26.1,55,997.4,131,997.4,0,40.8,23.4,927,***,***,***,***,33.7
2019-05-29 21:27:00,33.8,26.1,55,997.4,131,997.4,0,40.9,23.5,927,***,***,***,***,33.7
2019-05-29 21:27:05,33.8,26.1,55,997.4,131,997.4,0,40.9,23.5,927,***,***,***,***,33.7
2019-05-29 21:27:10,33.8,26.1,55,997.4,130,997.4,0,40.9,23.5,928,***,***,***,***,33.7
2019-05-29 21:27:15,33.8,26.1,55,997.4,131,997.4,0,40.9,23.5,927,***,***,***,***,33.7
2019-05-29 21:27:20,33.8,26.1,55,997.4,131,997.4,0,40.9,23.5,928,***,***,***,***,33.7
2019-05-29 21:27:25,33.8,26.1,55,997.4,131,997.4,0,40.9,23.5,927,***,***,***,***,33.7
2019-05-29 21:27:30,33.8,26.1,55,997.4,131,997.4,0,40.9,23.5,927,***,***,***,***,33.7
2019-05-29 21:27:35,33.8,26.1,55,997.2,131,997.3,0,40.9,23.5,928,***,***,***,***,33.7
2019-05-29 21:27:40,33.8,26.1,55,997.4,130,997.4,0,40.9,23.5,927,***,***,***,***,33.7
2019-05-29 21:27:45,33.8,26.1,55,997.4,130,997.4,0,40.8,23.4,927,***,***,***,***,33.7
2019-05-29 21:27:50,33.8,26.1,55,997.4,130,997.4,0,40.8,23.4,927,***,***,***,***,33.7
2019-05-29 21:27:55,33.8,26.1,55,997.4,131,997.4,0,40.8,23.4,927,***,***,***,***,33.7
2019-05-29 21:28:00,33.8,26.1,55,997.2,131,997.4,0,40.8,23.4,927,***,***,***,***,33.7
2019-05-29 21:28:05,33.8,26.1,54.9,997.4,131,997.4,0,40.8,23.4,927,***,***,***,***,33.7
2019-05-29 21:28:10,33.8,26.1,54.9,997.4,131,997.4,0,40.8,23.4,927,***,***,***,***,33.7
2019-05-29 21:28:15,33.8,26.1,54.9,997.2,131,997.4,0,40.8,23.4,927,***,***,***,***,33.7
2019-05-29 21:28:20,33.8,26.1,54.9,997.4,131,997.4,0,40.8,23.4,927,***,***,***,***,33.7
2019-05-29 21:28:25,33.8,26.1,54.9,997.4,131,997.4,0,40.8,23.4,927,***,***,***,***,33.7
2019-05-29 21:28:30,33.8,26.1,54.9,997.4,131,997.4,0,40.8,23.4,927,***,***,***,***,33.7
2019-05-29 21:28:35,33.8,26.1,54.9,997.2,131,997.3,0,40.8,23.4,928,***,***,***,***,33.7
2019-05-29 21:28:40,33.8,26.1,54.9,997.4,131,997.4,0,40.8,23.4,927,***,***,***,***,33.7
2019-05-29 21:28:45,33.8,26.1,54.9,997.4,131,997.4,0,40.8,23.4,927,***,***,***,***,33.7
2019-05-29 21:28:50,33.8,26.1,54.9,997.4,131,997.4,0,40.8,23.4,928,***,***,***,***,33.7
2019-05-29 21:28:55,33.8,26.1,54.9,997.4,131,997.4,0,40.8,23.4,928,***,***,***,***,33.7
2019-05-29 21:29:00,33.8,26.1,54.9,997.4,131,997.4,0,40.8,23.4,927,***,***,***,***,33.7
2019-05-29 21:29:05,33.8,26.1,54.9,997.4,131,997.4,0,40.8,23.4,928,***,***,***,***,33.7
2019-05-29 21:29:10,33.8,26.1,54.9,997.2,131,997.3,0,40.8,23.4,928,***,***,***,***,33.7
2019-05-29 21:29:15,33.8,26.1,54.9,997.4,131,997.4,0,40.8,23.4,928,***,***,***,***,33.7
2019-05-29 21:29:20,33.8,26.1,54.9,997.4,131,997.4,0,40.8,23.4,927,***,***,***,***,33.7
2019-05-29 21:29:25,33.8,26.1,54.9,997.4,131,997.4,0,40.8,23.4,927,***,***,***,***,33.7
2019-05-29 21:29:30,33.8,26.1,54.9,997.4,131,997.4,0,40.8,23.4,928,***,***,***,***,33.7
2019-05-29 21:29:35,33.8,26.1,55,997.4,131,997.4,0,40.8,23.4,927,***,***,***,***,33.7
2019-05-29 21:29:40,33.8,26.1,55,997.4,131,997.4,0,40.9,23.5,928,***,***,***,***,33.7
2019-05-29 21:29:45,33.8,26.1,55,997.4,130,997.4,0,40.9,23.5,928,***,***,***,***,33.7
2019-05-29 21:29:50,33.8,26.1,55,997.4,131,997.4,0,40.9,23.5,928,***,***,***,***,33.7
2019-05-29 21:29:55,33.8,26.1,55,997.4,131,997.4,0,40.9,23.5,927,***,***,***,***,33.7
2019-05-29 21:30:00,33.8,26.1,55,997.4,131,997.4,0,40.8,23.5,927,***,***,***,***,33.7
2019-05-29 21:30:05,33.8,26.1,55,997.4,131,997.4,0,40.8,23.5,927,***,***,***,***,33.7
2019-05-29 21:30:10,33.8,26.1,55,997.4,131,997.4,0,40.9,23.5,928,***,***,***,***,33.7
2019-05-29 21:30:15,33.8,26.1,55,997.4,131,997.4,0,40.8,23.5,928,***,***,***,***,33.7
2019-05-29 21:30:20,33.8,26.1,55,997.4,130,997.4,0,40.8,23.5,928,***,***,***,***,33.7
2019-05-29 21:30:25,33.8,26.1,55,997.4,130,997.4,0,40.8,23.5,928,***,***,***,***,33.7
2019-05-29 21:30:30,33.8,26.1,55,997.4,130,997.4,0,40.8,23.5,928,***,***,***,***,33.7
2019-05-29 21:30:35,33.8,26.1,55,997.4,131,997.4,0,40.8,23.4,927,***,***,***,***,33.7
2019-05-29 21:30:40,33.8,26.1,55,997.4,131,997.4,0,40.8,23.5,928,***,***,***,***,33.7
2019-05-29 21:30:45,33.8,26.1,55,997.4,131,997.4,0,40.8,23.5,928,***,***,***,***,33.7
2019-05-29 21:30:50,33.8,26.1,55,997.4,130,997.4,0,40.8,23.5,928,***,***,***,***,33.7
2019-05-29 21:30:55,33.8,26.1,55,997.4,131,997.4,0,40.8,23.5,928,***,***,***,***,33.7
2019-05-29 21:31:00,33.8,26.1,55,997.4,130,997.4,0,40.8,23.5,928,***,***,***,***,33.7
2019-05-29 21:31:05,33.8,26.1,55,997.2,131,997.4,0,40.9,23.5,928,***,***,***,***,33.7
2019-05-29 21:31:10,33.8,26.1,55,997.4,131,997.4,0,40.9,23.5,928,***,***,***,***,33.7
2019-05-29 21:31:15,33.8,26.1,55,997.4,131,997.4,0,40.9,23.5,928,***,***,***,***,33.7
2019-05-29 21:31:20,33.8,26.1,55.1,997.4,130,997.4,0,40.9,23.5,928,***,***,***,***,33.7
2019-05-29 21:31:25,33.8,26.1,55.1,997.4,130,997.4,0,40.9,23.5,928,***,***,***,***,33.7
2019-05-29 21:31:30,33.8,26.1,55.1,997.4,131,997.4,0,40.9,23.5,928,***,***,***,***,33.7
2019-05-29 21:31:35,33.8,26.1,55.1,997.4,131,997.4,0,40.9,23.5,928,***,***,***,***,33.7
2019-05-29 21:31:40,33.8,26.1,55.2,997.4,131,997.4,0,40.9,23.5,928,***,***,***,***,33.7
2019-05-29 21:31:45,33.8,26.1,55.2,997.4,131,997.4,0,40.9,23.5,928,***,***,***,***,33.7
2019-05-29 21:31:50,33.8,26.1,55.2,997.4,131,997.4,0,40.9,23.5,928,***,***,***,***,33.7
2019-05-29 21:31:55,33.8,26.1,55.2,997.5,130,997.5,0,41,23.5,926,***,***,***,***,33.7
2019-05-29 21:32:00,33.8,26.1,55.2,997.4,130,997.4,0,41,23.5,928,***,***,***,***,33.7
2019-05-29 21:32:05,33.8,26.1,55.2,997.4,130,997.4,0,41,23.5,928,***,***,***,***,33.7
2019-05-29 21:32:10,33.8,26.1,55.2,997.5,130,997.5,0,41,23.5,926,***,***,***,***,33.7
2019-05-29 21:32:15,33.8,26.1,55.2,997.4,130,997.4,0,41,23.5,928,***,***,***,***,33.7
2019-05-29 21:32:20,33.8,26.2,55.2,997.4,130,997.4,0,41,23.5,928,***,***,***,***,33.7
2019-05-29 21:32:25,33.8,26.2,55.2,997.4,130,997.4,0,41,23.5,928,***,***,***,***,33.7
2019-05-29 21:32:30,33.8,26.2,55.2,997.4,130,997.4,0,41,23.5,928,***,***,***,***,33.7
2019-05-29 21:32:35,33.8,26.2,55.2,997.4,130,997.4,0,41,23.5,928,***,***,***,***,33.7
2019-05-29 21:32:40,33.8,26.2,55.2,997.4,130,997.4,0,41.3,23.6,928,***,***,***,***,33.8
2019-05-29 21:32:45,33.8,26.2,55.2,997.4,130,997.4,0,41,23.6,928,***,***,***,***,33.7
2019-05-29 21:32:50,33.8,26.2,55.3,997.4,131,997.4,0,41.3,23.6,928,***,***,***,***,33.8
2019-05-29 21:32:55,33.8,26.2,55.3,997.4,130,997.4,0,41,23.6,928,***,***,***,***,33.7
2019-05-29 21:33:00,33.8,26.2,55.3,997.4,130,997.4,0,41,23.6,928,***,***,***,***,33.7
2019-05-29 21:33:05,33.8,26.2,55.3,997.4,130,997.4,0,41,23.6,928,***,***,***,***,33.7
2019-05-29 21:33:10,33.8,26.2,55.3,997.4,130,997.4,0,41,23.6,928,***,***,***,***,33.7
2019-05-29 21:33:15,33.8,26.2,55.3,997.5,130,997.5,0,41.3,23.6,927,***,***,***,***,33.8
2019-05-29 21:33:20,33.8,26.2,55.3,997.4,130,997.4,0,41,23.6,928,***,***,***,***,33.7
2019-05-29 21:33:25,33.8,26.2,55.3,997.4,130,997.4,0,41,23.6,928,***,***,***,***,33.7
2019-05-29 21:33:30,33.8,26.2,55.3,997.4,130,997.4,0,41.3,23.6,928,***,***,***,***,33.8
2019-05-29 21:33:35,33.8,26.2,55.3,997.5,130,997.5,0,41.3,23.6,928,***,***,***,***,33.8
2019-05-29 21:33:40,33.8,26.2,55.2,997.5,130,997.5,0,41.3,23.6,928,***,***,***,***,33.8
2019-05-29 21:33:45,33.8,26.2,55.2,997.5,130,997.5,0,41.3,23.6,928,***,***,***,***,33.8
2019-05-29 21:33:50,33.8,26.2,55.3,997.5,130,997.5,0,41,23.6,927,***,***,***,***,33.7
2019-05-29 21:33:55,33.8,26.2,55.3,997.4,130,997.4,0,41.3,23.6,928,***,***,***,***,33.8
2019-05-29 21:34:00,33.8,26.2,55.3,997.5,130,997.5,0,41.3,23.6,927,***,***,***,***,33.8
2019-05-29 21:34:05,33.8,26.2,55.3,997.5,130,997.5,0,41.3,23.6,928,***,***,***,***,33.8
2019-05-29 21:34:10,33.8,26.2,55.3,997.4,130,997.4,0,41,23.6,928,***,***,***,***,33.7
2019-05-29 21:34:15,33.8,26.2,55.3,997.5,130,997.5,0,41,23.6,927,***,***,***,***,33.7
2019-05-29 21:34:20,33.8,26.2,55.3,997.5,130,997.5,0,41.3,23.6,928,***,***,***,***,33.8
2019-05-29 21:34:25,33.8,26.2,55.3,997.4,130,997.4,0,41.3,23.6,928,***,***,***,***,33.8
2019-05-29 21:34:30,33.8,26.2,55.3,997.5,130,997.5,0,41.3,23.6,927,***,***,***,***,33.8
2019-05-29 21:34:35,33.8,26.2,55.3,997.5,130,997.5,0,41.3,23.6,928,***,***,***,***,33.8
2019-05-29 21:34:40,33.8,26.2,55.3,997.5,130,997.5,0,41,23.6,927,***,***,***,***,33.7
2019-05-29 21:34:45,33.8,26.2,55.4,997.5,130,997.5,0,41.3,23.6,928,***,***,***,***,33.8
2019-05-29 21:34:50,33.8,26.2,55.4,997.4,130,997.4,0,41.3,23.6,928,***,***,***,***,33.8
2019-05-29 21:34:55,33.8,26.2,55.4,997.4,130,997.4,0,41.3,23.6,928,***,***,***,***,33.8
2019-05-29 21:35:00,33.8,26.2,55.4,997.4,130,997.4,0,41.3,23.6,928,***,***,***,***,33.8
2019-05-29 21:35:05,33.8,26.2,55.4,997.5,129,997.5,0,41.3,23.6,928,***,***,***,***,33.8
2019-05-29 21:35:10,33.8,26.2,55.4,997.5,130,997.5,0,41.3,23.6,928,***,***,***,***,33.8
2019-05-29 21:35:15,33.8,26.2,55.4,997.5,130,997.5,0,41.3,23.6,928,***,***,***,***,33.8
2019-05-29 21:35:20,33.8,26.2,55.4,997.5,130,997.5,0,41.3,23.6,928,***,***,***,***,33.8
2019-05-29 21:35:25,33.8,26.2,55.4,997.4,130,997.4,0,41.3,23.6,928,***,***,***,***,33.8
2019-05-29 21:35:30,33.8,26.2,55.4,997.5,130,997.5,0,41.3,23.6,928,***,***,***,***,33.8
2019-05-29 21:35:35,33.8,26.2,55.4,997.5,130,997.5,0,41.3,23.6,928,***,***,***,***,33.8
2019-05-29 21:35:40,33.8,26.2,55.4,997.5,130,997.5,0,41.3,23.6,928,***,***,***,***,33.8
2019-05-29 21:35:45,33.8,26.2,55.5,997.5,129,997.5,0,41.3,23.6,928,***,***,***,***,33.8
2019-05-29 21:35:50,33.8,26.2,55.5,997.4,130,997.4,0,41.3,23.6,928,***,***,***,***,33.8
2019-05-29 21:35:55,33.8,26.2,55.5,997.5,129,997.5,0,41.4,23.7,930,***,***,***,***,33.8
2019-05-29 21:36:00,33.8,26.2,55.6,997.5,130,997.5,0,41.4,23.7,930,***,***,***,***,33.8
2019-05-29 21:36:05,33.8,26.2,55.6,997.5,130,997.5,0,41.4,23.7,930,***,***,***,***,33.8
2019-05-29 21:36:10,33.8,26.2,55.6,997.5,129,997.5,0,41.4,23.7,930,***,***,***,***,33.8
2019-05-29 21:36:15,33.8,26.2,55.7,997.5,130,997.5,0,41.4,23.7,930,***,***,***,***,33.8
2019-05-29 21:36:20,33.8,26.2,55.7,997.5,129,997.5,0,41.4,23.7,930,***,***,***,***,33.8
2019-05-29 21:36:25,33.8,26.2,55.8,997.5,130,997.5,0,41.4,23.7,930,***,***,***,***,33.8
2019-05-29 21:36:30,33.8,26.3,55.8,997.5,130,997.5,0,41.4,23.8,930,***,***,***,***,33.8
2019-05-29 21:36:35,33.8,26.3,55.9,997.5,130,997.5,0,41.4,23.8,930,***,***,***,***,33.8
2019-05-29 21:36:40,33.8,26.3,55.9,997.5,130,997.5,0,41.4,23.8,930,***,***,***,***,33.8
2019-05-29 21:36:45,33.8,26.3,55.9,997.5,130,997.5,0,41.4,23.8,930,***,***,***,***,33.8
2019-05-29 21:36:50,33.8,26.3,55.9,997.5,130,997.5,0,41.4,23.8,930,***,***,***,***,33.8
2019-05-29 21:36:55,33.8,26.3,55.9,997.5,130,997.5,0,41.4,23.8,930,***,***,***,***,33.8
2019-05-29 21:37:00,33.8,26.3,55.9,997.5,130,997.5,0,41.4,23.8,930,***,***,***,***,33.8
2019-05-29 21:37:05,33.8,26.3,55.9,997.5,130,997.5,0,41.4,23.8,931,***,***,***,***,33.8
2019-05-29 21:37:10,33.8,26.3,56,997.5,130,997.5,0,41.4,23.8,930,***,***,***,***,33.8
2019-05-29 21:37:15,33.8,26.3,56,997.5,130,997.5,0,41.4,23.8,930,***,***,***,***,33.8
2019-05-29 21:37:20,33.8,26.3,56,997.5,130,997.5,0,41.4,23.8,930,***,***,***,***,33.8
2019-05-29 21:37:25,33.8,26.3,56,997.5,129,997.5,0,41.4,23.8,930,***,***,***,***,33.8
2019-05-29 21:37:30,33.8,26.3,55.9,997.5,130,997.5,0,41.4,23.8,930,***,***,***,***,33.8
2019-05-29 21:37:35,33.8,26.3,56,997.5,130,997.5,0,41.4,23.8,930,***,***,***,***,33.8
2019-05-29 21:37:40,33.8,26.3,56,997.5,130,997.5,0,41.4,23.8,930,***,***,***,***,33.8
2019-05-29 21:37:45,33.8,26.3,56,997.5,130,997.5,0,41.4,23.8,930,***,***,***,***,33.8
2019-05-29 21:37:50,33.8,26.3,56,997.5,130,997.5,0,41.4,23.8,930,***,***,***,***,33.8
2019-05-29 21:37:55,33.8,26.3,56,997.5,130,997.5,0,41.4,23.8,930,***,***,***,***,33.8
2019-05-29 21:38:00,33.8,26.3,56,997.5,129,997.5,0,41.5,23.8,930,***,***,***,***,33.8
2019-05-29 21:38:05,33.8,26.3,56,997.5,130,997.5,0,41.4,23.8,930,***,***,***,***,33.8
2019-05-29 21:38:10,33.8,26.3,56,997.5,130,997.5,0,41.4,23.8,931,***,***,***,***,33.8
2019-05-29 21:38:15,33.8,26.3,55.9,997.5,129,997.5,0,41.4,23.8,930,***,***,***,***,33.8
2019-05-29 21:38:20,33.8,26.3,55.9,997.5,129,997.5,0,41.4,23.8,930,***,***,***,***,33.8
2019-05-29 21:38:25,33.8,26.3,55.9,997.5,129,997.6,0,41.4,23.8,928,***,***,***,***,33.8
2019-05-29 21:38:30,33.8,26.3,55.9,997.5,130,997.5,0,41.4,23.8,930,***,***,***,***,33.8
2019-05-29 21:38:35,33.8,26.3,55.9,997.5,130,997.5,0,41.4,23.8,931,***,***,***,***,33.8
2019-05-29 21:38:40,33.8,26.3,55.8,997.5,130,997.5,0,41.4,23.8,930,***,***,***,***,33.8
2019-05-29 21:38:45,33.8,26.3,55.8,997.4,130,997.4,0,41.4,23.8,931,***,***,***,***,33.8
2019-05-29 21:38:50,33.8,26.3,55.8,997.5,130,997.5,0,41.4,23.8,930,***,***,***,***,33.8
2019-05-29 21:38:55,33.8,26.3,55.8,997.5,130,997.5,0,41.4,23.8,930,***,***,***,***,33.8
2019-05-29 21:39:00,33.8,26.2,55.8,997.5,130,997.5,0,41.4,23.7,930,***,***,***,***,33.8
2019-05-29 21:39:05,33.8,26.2,55.8,997.5,130,997.5,0,41.4,23.7,930,***,***,***,***,33.8
2019-05-29 21:39:10,33.8,26.2,55.7,997.5,130,997.5,0,41.4,23.7,930,***,***,***,***,33.8
2019-05-29 21:39:15,33.8,26.2,55.7,997.5,130,997.5,0,41.4,23.7,930,***,***,***,***,33.8
2019-05-29 21:39:20,33.8,26.2,55.7,997.4,130,997.4,0,41.4,23.7,931,***,***,***,***,33.8
2019-05-29 21:39:25,33.8,26.2,55.7,997.5,129,997.5,0,41.4,23.7,930,***,***,***,***,33.8
2019-05-29 21:39:30,33.8,26.2,55.7,997.5,130,997.5,0,41.4,23.7,931,***,***,***,***,33.8
2019-05-29 21:39:35,33.8,26.2,55.7,997.5,129,997.5,0,41.4,23.7,930,***,***,***,***,33.8
2019-05-29 21:39:40,33.8,26.2,55.7,997.5,130,997.5,0,41.4,23.7,930,***,***,***,***,33.8
2019-05-29 21:39:45,33.8,26.3,55.8,997.5,130,997.5,0,41.4,23.8,931,***,***,***,***,33.8
2019-05-29 21:39:50,33.8,26.3,55.8,997.5,129,997.5,0,41.4,23.8,931,***,***,***,***,33.8
2019-05-29 21:39:55,33.8,26.3,55.9,997.5,130,997.5,0,41.4,23.8,931,***,***,***,***,33.8
2019-05-29 21:40:00,33.8,26.3,55.9,997.5,130,997.5,0,41.4,23.8,931,***,***,***,***,33.8
2019-05-29 21:40:05,33.8,26.3,55.9,997.4,130,997.4,0,41.4,23.8,931,***,***,***,***,33.8
2019-05-29 21:40:10,33.8,26.3,55.9,997.5,129,997.5,0,41.4,23.8,931,***,***,***,***,33.8
2019-05-29 21:40:15,33.8,26.3,55.8,997.5,130,997.5,0,41.4,23.8,930,***,***,***,***,33.8
2019-05-29 21:40:20,33.8,26.3,55.8,997.5,130,997.5,0,41.4,23.8,931,***,***,***,***,33.8
2019-05-29 21:40:25,33.8,26.3,55.8,997.5,130,997.5,0,41.4,23.8,931,***,***,***,***,33.8
2019-05-29 21:40:30,33.8,26.3,55.8,997.5,130,997.5,0,41.4,23.8,931,***,***,***,***,33.8
2019-05-29 21:40:35,33.8,26.3,55.8,997.5,130,997.5,0,41.4,23.8,931,***,***,***,***,33.8
2019-05-29 21:40:40,33.8,26.3,55.8,997.5,130,997.5,0,41.4,23.8,931,***,***,***,***,33.8
2019-05-29 21:40:45,33.8,26.3,55.8,997.5,130,997.5,0,41.4,23.8,930,***,***,***,***,33.8
2019-05-29 21:40:50,33.8,26.3,55.8,997.4,130,997.4,0,41.4,23.8,931,***,***,***,***,33.8
